id,demand
0:0:3,5.3740873725910845
0:0:4,5.3740873725910845
0:0:5,5.3740873725910845
0:0:6,5.3740873725910845
0:1:0,5.3740873725910845
0:1:1,5.3740873725910845
0:1:2,5.3740873725910845
0:1:6,5.3740873725910845
0:1:7,5.3740873725910845
0:2:0,5.3740873725910845
0:2:1,5.3740873725910845
0:2:6,5.3740873725910845
0:3:4,5.3740873725910845
0:3:6,5.3740873725910845
0:3:7,5.3740873725910845
0:4:2,5.3740873725910845
0:4:3,5.3740873725910845
0:4:7,5.3740873725910845
0:6:3,5.3740873725910845
0:6:7,5.3740873725910845
0:7:0,5.3740873725910845
0:7:1,5.3740873725910845
0:7:7,5.3740873725910845
1:0:2,9.834848982101253
1:0:7,34.81511399535819
1:1:5,12.511305947807353
1:2:0,10.16859190015262
1:2:2,8.050544338297186
1:2:5,15.187762913513453
1:2:7,8.050544338297186
1:3:0,5.3740873725910845
1:3:2,5.3740873725910845
1:3:3,12.511305947807353
1:3:5,22.324981488729723
1:3:7,10.16859190015262
1:4:7,10.16859190015262
1:5:6,8.050544338297186
1:5:7,8.050544338297186
1:6:0,5.3740873725910845
1:6:1,5.3740873725910845
1:6:3,10.16859190015262
1:6:5,17.864219879219554
1:6:6,15.187762913513453
1:7:3,5.3740873725910845
1:7:5,5.3740873725910845
1:7:6,9.834848982101253
1:7:7,10.16859190015262
2:0:1,5.3740873725910845
2:0:5,8.050544338297186
2:0:7,36.43447216083388
2:1:2,5.3740873725910845
2:1:7,8.050544338297186
2:2:1,5.3740873725910845
2:2:4,12.511305947807353
2:3:0,10.16859190015262
2:3:6,8.050544338297186
2:4:1,5.3740873725910845
2:4:3,50.87385578959479
2:4:6,5.3740873725910845
2:5:2,5.3740873725910845
2:5:7,12.55639919657819
2:6:3,14.446020246786455
2:6:5,21.311692616805274
2:6:7,5.3740873725910845
2:7:0,5.3740873725910845
2:7:1,5.3740873725910845
2:7:5,10.16859190015262
2:7:7,14.446020246786455
3:0:0,5.3740873725910845
3:0:3,8.050544338297186
3:0:5,12.55639919657819
3:0:6,8.050544338297186
3:1:0,5.3740873725910845
3:1:3,8.050544338297186
3:1:4,8.050544338297186
3:1:5,34.81511399535819
3:1:7,12.55639919657819
3:2:3,5.3740873725910845
3:2:5,8.050544338297186
3:3:3,5.3740873725910845
3:4:0,5.3740873725910845
3:4:4,5.3740873725910845
3:5:5,5.3740873725910845
3:5:6,5.3740873725910845
3:6:0,5.3740873725910845
3:6:1,5.3740873725910845
3:6:4,5.3740873725910845
3:6:5,24.387363424336336
3:6:7,10.16859190015262
3:7:0,10.16859190015262
3:7:1,10.16859190015262
4:0:0,10.16859190015262
4:0:2,5.3740873725910845
4:1:0,10.16859190015262
4:1:5,36.43447216083388
4:2:2,9.834848982101253
4:2:5,12.55639919657819
4:3:0,5.3740873725910845
4:3:7,9.834848982101253
4:4:1,8.050544338297186
4:4:3,8.050544338297186
4:4:6,5.3740873725910845
4:5:0,5.3740873725910845
4:5:1,5.3740873725910845
4:5:4,5.3740873725910845
4:5:5,10.16859190015262
4:6:1,10.16859190015262
4:6:2,5.3740873725910845
4:6:3,5.3740873725910845
4:6:4,10.16859190015262
4:7:1,14.446020246786455
4:7:2,5.3740873725910845
4:7:3,5.3740873725910845
4:7:4,5.3740873725910845
4:7:5,5.3740873725910845
5:0:0,14.446020246786455
5:0:7,5.3740873725910845
5:1:0,14.446020246786455
5:1:1,5.3740873725910845
5:1:3,5.3740873725910845
5:1:4,5.3740873725910845
5:1:5,37.879186308154026
5:1:6,17.864219879219554
5:1:7,5.3740873725910845
5:2:3,5.3740873725910845
5:2:6,9.834848982101253
5:2:7,8.050544338297186
5:3:3,15.187762913513453
5:3:6,5.3740873725910845
5:4:1,12.55639919657819
5:4:6,10.16859190015262
5:5:2,5.3740873725910845
5:5:3,5.3740873725910845
5:5:5,14.446020246786455
5:6:0,5.3740873725910845
5:6:1,14.446020246786455
5:6:2,10.16859190015262
5:6:6,5.3740873725910845
5:7:0,5.3740873725910845
5:7:3,10.16859190015262
5:7:5,10.16859190015262
5:7:6,32.138657029652094
6:0:0,18.262137878005408
6:1:3,10.16859190015262
6:1:4,10.16859190015262
6:1:7,10.16859190015262
6:2:1,5.3740873725910845
6:2:3,10.16859190015262
6:2:7,12.55639919657819
6:3:1,5.3740873725910845
6:3:2,5.3740873725910845
6:3:3,18.923885320379704
6:3:5,5.3740873725910845
6:3:6,10.16859190015262
6:3:7,5.3740873725910845
6:4:0,5.3740873725910845
6:4:5,5.3740873725910845
6:4:6,14.446020246786455
6:5:0,5.3740873725910845
6:5:2,10.16859190015262
6:5:3,10.16859190015262
6:5:4,5.3740873725910845
6:5:5,18.262137878005408
6:6:3,5.3740873725910845
6:6:5,5.3740873725910845
6:6:6,10.16859190015262
6:7:2,5.3740873725910845
6:7:3,14.446020246786455
6:7:5,14.446020246786455
6:7:6,34.046664864408314
7:1:0,5.3740873725910845
7:1:6,5.3740873725910845
7:1:7,14.446020246786455
7:2:1,10.16859190015262
7:2:2,5.3740873725910845
7:2:5,5.3740873725910845
7:3:0,5.3740873725910845
7:3:3,22.257075600575643
7:3:4,5.3740873725910845
7:3:7,10.16859190015262
7:4:2,5.3740873725910845
7:4:3,5.3740873725910845
7:5:0,10.16859190015262
7:5:1,5.3740873725910845
7:5:4,10.16859190015262
7:5:7,5.3740873725910845
7:6:1,5.3740873725910845
7:6:2,5.3740873725910845
7:6:3,10.16859190015262
7:6:7,5.3740873725910845
7:7:1,5.3740873725910845
7:7:3,18.262137878005408
7:7:7,5.3740873725910845
8:0:3,15.187762913513453
8:0:4,8.050544338297186
8:0:6,5.3740873725910845
8:1:1,5.3740873725910845
8:1:2,8.050544338297186
8:1:3,5.3740873725910845
8:1:4,5.3740873725910845
8:1:5,5.3740873725910845
8:2:4,5.3740873725910845
8:2:5,10.16859190015262
8:3:1,5.3740873725910845
8:3:2,8.050544338297186
8:3:5,9.834848982101253
8:3:7,14.446020246786455
8:4:2,10.16859190015262
8:4:3,10.16859190015262
8:4:4,5.3740873725910845
8:4:5,8.050544338297186
8:4:7,5.3740873725910845
8:5:0,14.446020246786455
8:5:4,14.446020246786455
8:5:6,20.540676844925656
8:6:2,10.16859190015262
8:6:3,14.446020246786455
8:6:4,5.3740873725910845
8:6:7,10.16859190015262
8:7:2,5.3740873725910845
8:7:4,5.3740873725910845
9:0:5,26.78574309823989
9:1:0,9.834848982101253
9:1:3,10.16859190015262
9:1:5,10.16859190015262
9:1:6,26.78574309823989
9:2:2,25.00143845443582
9:2:5,14.446020246786455
9:3:6,17.864219879219554
9:4:7,10.16859190015262
9:5:1,25.00143845443582
9:5:2,5.3740873725910845
9:5:4,18.262137878005408
9:5:5,26.78574309823989
9:6:1,5.3740873725910845
9:6:5,25.00143845443582
9:6:6,5.3740873725910845
9:6:7,14.446020246786455
9:7:2,10.16859190015262
9:7:5,8.050544338297186
9:7:6,9.834848982101253
9:7:7,5.3740873725910845
10:0:0,9.834848982101253
10:0:1,12.511305947807353
10:0:2,75.85412080285172
10:1:1,5.3740873725910845
10:1:5,14.446020246786455
10:2:2,27.67917874060679
10:2:3,216.81418766337302
10:2:4,314.9509430725967
10:2:5,18.262137878005408
10:2:7,236.44153874521777
10:3:2,156.14782977403473
10:3:7,175.77518085587948
10:4:7,14.446020246786455
10:5:2,10.16859190015262
10:5:5,29.271050271557172
10:5:6,50.87385578959479
10:5:7,44.62878953628056
10:6:5,27.67917874060679
10:6:7,18.262137878005408
10:7:1,5.3740873725910845
11:0:0,14.148270727528567
11:0:2,73.0475173726926
11:0:7,141.8733926236022
11:1:2,319.41170468210686
11:1:3,375.617300961935
11:1:4,385.43097650285733
11:2:0,5.3740873725910845
11:2:1,5.3740873725910845
11:2:7,216.31595515822673
11:3:2,144.68173626545965
11:4:1,15.187762913513453
11:4:7,18.262137878005408
11:5:5,31.488322836871966
11:5:6,50.76131593938729
11:6:0,5.3740873725910845
11:6:1,5.3740873725910845
11:6:2,5.3740873725910845
11:6:5,30.068130954364836
11:7:0,5.3740873725910845
11:7:1,10.16859190015262
11:7:4,5.3740873725910845
11:7:5,8.050544338297186
11:7:6,8.050544338297186
12:0:2,70.54359960581792
12:0:3,453.2345529674119
12:0:7,131.94676401785662
12:1:0,5.3740873725910845
12:1:2,290.3379813474194
12:1:3,340.4819345723563
12:1:4,349.23722799258337
