id,demand
0:0:3,11.678571428571429
0:0:4,11.678571428571429
0:0:5,11.678571428571429
0:0:6,11.678571428571429
0:1:0,1.012650692067272
0:1:1,1.012650692067272
0:1:2,1.012650692067272
0:1:6,11.678571428571429
0:1:7,11.678571428571429
0:2:0,1.012650692067272
0:2:1,1.012650692067272
0:2:6,11.678571428571429
0:3:4,3.776315789473684
0:3:6,11.678571428571429
0:3:7,11.678571428571429
0:4:2,11.678571428571429
0:4:3,32.45454545454545
0:4:7,5.586872586872587
0:6:3,1.012650692067272
0:6:7,3.776315789473684
0:7:0,1.012650692067272
0:7:1,1.012650692067272
0:7:7,5.586872586872587
1:0:2,1.012650692067272
1:0:7,5.114285714285714
1:1:5,10.473214285714286
1:2:0,1.012650692067272
1:2:2,7.191304347826087
1:2:5,5.125
1:2:7,1.730886850152905
1:3:0,1.012650692067272
1:3:2,1.012650692067272
1:3:3,1.012650692067272
1:3:5,8.361702127659575
1:3:7,5.125
1:4:7,1.730886850152905
1:5:6,1.730886850152905
1:5:7,2.3126110124333925
1:6:0,1.012650692067272
1:6:1,1.012650692067272
1:6:3,1.012650692067272
1:6:5,5.125
1:6:6,3.3360655737704916
1:7:3,1.012650692067272
1:7:5,1.730886850152905
1:7:6,1.730886850152905
1:7:7,2.3126110124333925
2:0:1,1.012650692067272
2:0:5,2.3126110124333925
2:0:7,2.3126110124333925
2:1:2,2.3126110124333925
2:1:7,2.3126110124333925
2:2:1,1.012650692067272
2:2:4,1.730886850152905
2:3:0,1.012650692067272
2:3:6,2.3126110124333925
2:4:1,2.3126110124333925
2:4:3,13.18421052631579
2:4:6,1.730886850152905
2:5:2,1.012650692067272
2:5:7,1.730886850152905
2:6:3,1.012650692067272
2:6:5,2.3126110124333925
2:6:7,1.730886850152905
2:7:0,1.012650692067272
2:7:1,1.012650692067272
2:7:5,1.730886850152905
2:7:7,1.730886850152905
3:0:0,1.012650692067272
3:0:3,2.3126110124333925
3:0:5,2.3126110124333925
3:0:6,1.730886850152905
3:1:0,1.012650692067272
3:1:3,1.012650692067272
3:1:4,1.730886850152905
3:1:5,5.114285714285714
3:1:7,1.730886850152905
3:2:3,1.012650692067272
3:2:5,2.3126110124333925
3:3:3,3.1846153846153844
3:4:0,1.012650692067272
3:4:4,1.730886850152905
3:5:5,1.730886850152905
3:5:6,1.730886850152905
3:6:0,1.012650692067272
3:6:1,1.012650692067272
3:6:4,1.730886850152905
3:6:5,2.3126110124333925
3:6:7,1.730886850152905
3:7:0,1.012650692067272
3:7:1,1.012650692067272
4:0:0,2.3126110124333925
4:0:2,1.012650692067272
4:1:0,1.012650692067272
4:1:5,2.3126110124333925
4:2:2,1.012650692067272
4:2:5,1.730886850152905
4:3:0,1.012650692067272
4:3:7,1.730886850152905
4:4:1,2.3126110124333925
4:4:3,1.012650692067272
4:4:6,1.730886850152905
4:5:0,1.012650692067272
4:5:1,1.012650692067272
4:5:4,1.730886850152905
4:5:5,0.02
4:6:1,1.012650692067272
4:6:2,1.012650692067272
4:6:3,1.012650692067272
4:6:4,1.730886850152905
4:7:1,1.012650692067272
4:7:2,1.012650692067272
4:7:3,1.012650692067272
4:7:4,1.730886850152905
4:7:5,1.730886850152905
5:0:0,2.3126110124333925
5:0:7,1.730886850152905
5:1:0,1.012650692067272
5:1:1,1.012650692067272
5:1:3,1.012650692067272
5:1:4,1.730886850152905
5:1:5,1.730886850152905
5:1:6,7.015384615384615
5:1:7,1.730886850152905
5:2:3,2.3126110124333925
5:2:6,1.730886850152905
5:2:7,2.3126110124333925
5:3:3,0.6060606060606061
5:3:6,0.02
5:4:1,1.012650692067272
5:4:6,0.02
5:5:2,1.012650692067272
5:5:3,1.012650692067272
5:5:5,1.730886850152905
5:6:0,1.012650692067272
5:6:1,1.012650692067272
5:6:2,1.012650692067272
5:6:6,0.02
5:7:0,1.012650692067272
5:7:3,1.012650692067272
5:7:5,0.02
5:7:6,23.917391304347827
6:0:0,2.3126110124333925
6:1:3,1.012650692067272
6:1:4,1.730886850152905
6:1:7,2.3126110124333925
6:2:1,1.012650692067272
6:2:3,2.3126110124333925
6:2:7,1.730886850152905
6:3:1,1.012650692067272
6:3:2,2.3126110124333925
6:3:3,1.012650692067272
6:3:5,2.3126110124333925
6:3:6,3.1846153846153844
6:3:7,2.3126110124333925
6:4:0,1.012650692067272
6:4:5,2.3126110124333925
6:4:6,1.730886850152905
6:5:0,1.012650692067272
6:5:2,1.012650692067272
6:5:3,1.012650692067272
6:5:4,1.730886850152905
6:5:5,1.730886850152905
6:6:3,1.012650692067272
6:6:5,7.75
6:6:6,3.1846153846153844
6:7:2,1.012650692067272
6:7:3,1.012650692067272
6:7:5,1.730886850152905
6:7:6,22.846153846153847
7:1:0,2.3126110124333925
7:1:6,3.1846153846153844
7:1:7,3.1846153846153844
7:2:1,1.012650692067272
7:2:2,3.1846153846153844
7:2:5,4.320388349514563
7:3:0,1.012650692067272
7:3:3,3.1846153846153844
7:3:4,2.3126110124333925
7:3:7,4.320388349514563
7:4:2,1.012650692067272
7:4:3,3.1846153846153844
7:5:0,2.3126110124333925
7:5:1,3.1846153846153844
7:5:4,2.3126110124333925
7:5:7,3.1846153846153844
7:6:1,1.012650692067272
7:6:2,1.012650692067272
7:6:3,1.012650692067272
7:6:7,2.3126110124333925
7:7:1,1.012650692067272
7:7:3,1.012650692067272
7:7:7,2.4941176470588236
8:0:3,65.65853658536585
8:0:4,42.88
8:0:6,16.92857142857143
8:1:1,1.012650692067272
8:1:2,65.65853658536585
8:1:3,65.65853658536585
8:1:4,27.357142857142858
8:1:5,42.88
8:2:4,42.88
8:2:5,42.88
8:3:1,20.158273381294965
8:3:2,65.65853658536585
8:3:5,31.125
8:3:7,42.88
8:4:2,1.012650692067272
8:4:3,19.455882352941178
8:4:4,19.455882352941178
8:4:5,42.88
8:4:7,20.158273381294965
8:5:0,1.012650692067272
8:5:4,8.61111111111111
8:5:6,24.906976744186046
8:6:2,1.012650692067272
8:6:3,1.012650692067272
8:6:4,19.455882352941178
8:6:7,0.8181818181818182
8:7:2,1.012650692067272
8:7:4,7.191304347826087
9:0:5,252.57142857142858
9:1:0,1.012650692067272
9:1:3,252.57142857142858
9:1:5,252.57142857142858
9:1:6,154.95808383233532
9:2:2,22.846153846153847
9:2:5,201.0
9:3:6,154.95808383233532
9:4:7,22.846153846153847
9:5:1,11.521235521235521
9:5:2,0.4166666666666667
9:5:4,4.0
9:5:5,35.10504201680672
9:6:1,1.012650692067272
9:6:5,22.846153846153847
9:6:6,154.95808383233532
9:6:7,1.3183391003460208
9:7:2,1.012650692067272
9:7:5,7.191304347826087
9:7:6,7.191304347826087
9:7:7,9.047619047619047
10:0:0,10.152641878669275
10:0:1,1.012650692067272
10:0:2,85.33108108108108
10:1:1,1.012650692067272
10:1:5,382.3333333333333
10:2:2,44.992063492063494
10:2:3,285.16901408450707
10:2:4,516.1351351351351
10:2:5,224.99242424242425
10:2:7,285.16901408450707
10:3:2,21.8
10:3:7,130.48837209302326
10:4:7,22.846153846153847
10:5:2,1.012650692067272
10:5:5,36.33720930232558
10:5:6,142.28
10:5:7,35.753926701570684
10:6:5,22.846153846153847
10:6:7,7.191304347826087
10:7:1,1.012650692067272
11:0:0,12.481481481481481
11:0:2,85.33108108108108
11:0:7,175.46759259259258
11:1:2,169.86486486486487
11:1:3,216.20430107526883
11:1:4,169.86486486486487
11:2:0,1.012650692067272
11:2:1,1.012650692067272
11:2:7,263.7395833333333
11:3:2,11.521235521235521
11:4:1,22.846153846153847
11:4:7,22.846153846153847
11:5:5,27.97887323943662
11:5:6,200.1860465116279
11:6:0,1.012650692067272
11:6:1,1.012650692067272
11:6:2,1.012650692067272
11:6:5,10.247148288973383
11:7:0,1.012650692067272
11:7:1,1.012650692067272
11:7:4,4.726190476190476
11:7:5,10.024096385542169
11:7:6,7.191304347826087
12:0:2,85.33108108108108
12:0:3,353.6923076923077
12:0:7,145.75
12:1:0,1.012650692067272
12:1:2,84.98305084745763
12:1:3,143.34316770186336
12:1:4,106.46875
12:2:0,1.012650692067272
12:2:4,169.86486486486487
12:2:5,207.72941176470587
12:2:7,263.7395833333333
12:3:0,1.012650692067272
12:3:4,108.23432343234323
12:3:5,108.06451612903226
12:3:6,104.37209302325581
12:3:7,112.88235294117646
12:4:7,22.846153846153847
12:5:2,1.012650692067272
12:5:3,3.8839009287925697
12:5:4,12.481481481481481
12:5:5,27.97887323943662
12:5:6,106.46875
12:6:7,52.08620689655172
12:7:0,1.012650692067272
12:7:1,1.012650692067272
12:7:5,12.481481481481481
13:0:0,12.481481481481481
13:0:3,216.20430107526883
13:1:6,112.88235294117646
13:1:7,106.46875
13:2:1,1.012650692067272
13:2:3,84.98305084745763
13:2:4,84.98305084745763
13:2:7,207.72941176470587
13:3:0,1.012650692067272
13:4:1,25.45664739884393
13:4:2,3.8839009287925697
13:4:3,52.08620689655172
13:4:6,44.992063492063494
13:4:7,44.992063492063494
13:5:2,1.3183391003460208
13:5:4,11.476190476190476
13:5:6,70.46762589928058
13:5:7,51.07234042553191
13:6:1,1.012650692067272
13:6:4,12.481481481481481
13:6:5,10.152641878669275
13:7:0,1.012650692067272
13:7:4,10.024096385542169
14:1:1,7.191304347826087
14:1:2,44.992063492063494
14:1:4,38.77142857142857
14:1:6,139.2622950819672
14:1:7,108.23432343234323
14:3:5,95.01114206128133
14:4:1,13.487179487179487
14:4:2,1.012650692067272
14:4:7,49.77358490566038
14:5:0,1.012650692067272
14:5:2,3.8839009287925697
14:5:5,35.10504201680672
14:5:6,72.18032786885246
14:5:7,25.45664739884393
14:6:4,11.586538461538462
14:7:0,1.012650692067272
14:7:4,22.846153846153847
14:7:6,25.45664739884393
15:0:0,3.6666666666666665
15:0:2,44.992063492063494
15:1:2,72.18032786885246
15:1:7,108.23432343234323
15:2:4,65.17647058823529
15:2:7,143.34316770186336
15:3:4,44.992063492063494
15:3:5,112.88235294117646
15:4:6,67.68333333333334
15:5:1,3.8839009287925697
15:5:2,7.191304347826087
15:5:4,10.152641878669275
15:6:1,1.012650692067272
15:6:2,1.012650692067272
15:6:6,4.354838709677419
15:6:7,25.45664739884393
15:7:2,1.012650692067272
16:0:4,108.23432343234323
16:0:6,195.4102564102564
16:0:7,175.46759259259258
16:2:1,3.857142857142857
16:2:3,143.34316770186336
16:2:4,81.81192660550458
16:2:7,143.34316770186336
16:3:0,3.8839009287925697
16:3:2,3.857142857142857
16:3:3,49.77358490566038
16:3:6,139.2622950819672
16:3:7,88.31210191082802
16:4:5,85.33108108108108
16:4:7,37.166666666666664
16:5:3,3.8839009287925697
16:5:6,112.88235294117646
16:5:7,31.174107142857142
16:6:2,1.012650692067272
16:6:3,1.012650692067272
16:6:4,13.617021276595745
16:7:2,1.012650692067272
16:7:3,10.247148288973383
17:0:4,252.57142857142858
17:0:7,143.34316770186336
17:1:0,3.8839009287925697
17:1:1,11.521235521235521
17:1:7,121.5
17:2:3,105.125
17:2:4,85.33108108108108
17:2:5,336.81538461538463
17:2:7,143.34316770186336
17:3:0,7.191304347826087
17:3:4,81.81192660550458
17:3:5,224.99242424242425
17:4:0,3.8839009287925697
17:4:3,56.83076923076923
17:4:6,252.57142857142858
17:4:7,27.97887323943662
17:5:0,1.012650692067272
17:5:4,22.846153846153847
17:5:5,200.1860465116279
17:5:7,27.97887323943662
17:6:6,20.158273381294965
17:7:0,1.012650692067272
17:7:1,1.012650692067272
17:7:3,11.521235521235521
17:7:5,22.846153846153847
17:7:6,31.174107142857142
18:0:4,285.16901408450707
18:0:5,336.81538461538463
18:1:7,224.99242424242425
18:2:0,1.012650692067272
18:3:2,10.247148288973383
18:3:3,144.5
18:3:5,382.3333333333333
18:3:7,81.81192660550458
18:4:0,3.857142857142857
18:4:1,22.846153846153847
18:4:4,44.992063492063494
18:5:2,3.8839009287925697
18:5:4,22.846153846153847
18:5:7,15.566929133858268
18:6:0,1.012650692067272
18:6:3,10.152641878669275
18:6:6,35.10504201680672
18:6:7,10.152641878669275
18:7:7,29.5
19:0:7,224.99242424242425
19:1:2,54.4
19:1:5,427.45283018867923
19:1:6,1248.2857142857142
19:2:3,108.23432343234323
19:2:4,70.29319371727749
19:2:7,224.99242424242425
19:3:0,3.857142857142857
19:3:1,3.8839009287925697
19:3:2,11.521235521235521
19:3:3,54.4
19:3:4,108.23432343234323
19:3:5,516.1351351351351
19:4:1,22.846153846153847
19:4:6,516.1351351351351
19:6:0,1.012650692067272
19:6:3,11.521235521235521
19:6:4,22.846153846153847
19:6:7,11.38768115942029
19:7:2,1.012650692067272
19:7:5,36.33720930232558
19:7:7,36.33720930232558
20:0:0,2.2941176470588234
20:0:1,12.481481481481481
20:0:2,36.33720930232558
20:0:4,169.86486486486487
20:0:5,637.375
20:0:6,788.0645161290323
20:1:3,51.07234042553191
20:1:5,385.5833333333333
20:2:2,26.5
20:2:6,788.0645161290323
20:3:0,7.191304347826087
20:3:6,640.6666666666666
20:3:7,56.61904761904762
20:5:0,1.012650692067272
20:5:3,7.191304347826087
20:5:5,130.48837209302326
20:5:7,22.846153846153847
20:6:0,1.012650692067272
20:6:1,1.012650692067272
20:6:2,11.521235521235521
20:6:3,11.521235521235521
20:6:4,22.846153846153847
20:6:6,56.61904761904762
20:6:7,10.247148288973383
20:7:1,1.012650692067272
20:7:3,3.8839009287925697
20:7:4,4.775
20:7:5,25.45664739884393
21:0:3,51.07234042553191
21:0:4,84.98305084745763
21:2:1,0.4166666666666667
21:2:7,90.07142857142857
21:3:1,1.012650692067272
21:3:3,11.022727272727273
21:3:5,259.4347826086956
21:4:4,22.846153846153847
21:5:0,1.012650692067272
21:5:2,3.8839009287925697
21:6:4,10.247148288973383
21:7:0,1.012650692067272
21:7:3,1.3183391003460208
21:7:4,4.726190476190476
21:7:7,25.45664739884393
22:0:1,13.487179487179487
22:0:2,22.846153846153847
22:0:7,159.06
22:1:4,51.07234042553191
22:1:7,74.62025316455696
22:2:1,1.012650692067272
22:2:4,22.846153846153847
22:2:6,90.07142857142857
22:3:1,24.05
22:3:3,10.247148288973383
22:3:5,159.06
22:4:1,7.123943661971831
22:4:2,1.012650692067272
22:4:5,51.07234042553191
22:4:6,90.07142857142857
22:5:0,1.012650692067272
22:5:1,1.012650692067272
22:5:3,3.857142857142857
22:5:6,51.07234042553191
22:6:5,11.38768115942029
22:7:2,1.012650692067272
22:7:3,1.012650692067272
22:7:5,10.247148288973383
23:0:0,3.857142857142857
23:0:3,44.992063492063494
23:0:4,27.742857142857144
23:0:7,74.62025316455696
23:1:4,27.53448275862069
23:2:3,47.91935483870968
23:2:7,27.53448275862069
23:3:0,1.012650692067272
23:3:1,75.08163265306122
23:4:1,7.123943661971831
23:4:4,42.80263157894737
23:4:5,28.08695652173913
23:4:7,7.123943661971831
23:5:2,1.012650692067272
23:5:3,7.191304347826087
23:5:5,48.0
23:5:7,10.247148288973383
23:6:3,1.012650692067272
23:6:5,12.909090909090908
23:7:1,1.012650692067272
23:7:2,1.012650692067272
23:7:4,8.318181818181818
23:7:5,11.476190476190476
24:0:1,1.012650692067272
24:1:0,1.012650692067272
24:1:4,8.75
24:1:6,2.5454545454545454
24:1:7,22.846153846153847
24:2:3,27.742857142857144
24:3:1,27.742857142857144
24:3:2,2.42
24:3:5,40.666666666666664
24:3:7,23.917391304347827
24:4:0,6.090909090909091
24:4:3,24.906976744186046
24:4:4,42.80263157894737
24:5:1,1.012650692067272
24:5:2,7.191304347826087
24:5:3,7.123943661971831
24:6:3,1.3183391003460208
24:7:3,1.012650692067272
24:7:4,11.476190476190476
25:0:4,7.123943661971831
25:0:6,14.025
25:1:2,13.487179487179487
25:2:0,1.012650692067272
25:2:1,3.857142857142857
25:2:4,8.828125
25:2:7,22.846153846153847
25:3:5,23.917391304347827
25:4:1,2.42
25:4:2,1.012650692067272
25:4:5,23.917391304347827
